serviceLoopAbbrv,vesselCode,vesselName,lloydsNumber,flagCountry,yearBuilt,callSign
AWE3,SBA,POTOMAC BRIDGE,9253296,Liberia,2003,A8CI9X
AWE3,SM8,PUSAN,9139488,Germany,1997,DQVG
AWE3,NH6,TAIPEI TRIUMPH,9737498,Singapore,2017,9V3478
AWE3,S3D,TALOS,9728930,Malta,2016,9HA4371
AWE3,NH2,TAMPA TRIUMPH,9737462,Panama,2017,3EJB3
AWE3,UZ1,TAURUS,9728942,Malta,2016,9HA4372
AWE3,NH7,TEXAS TRIUMPH,9737503,Panama,2017,3FMG7
AWE3,QPH,THALASSA AVRA,9665633,Panama,2014,9V2232
AWE3,QVB,THALASSA AXIA,9667186,Singapore,2014,D5QZ2
AWE3,QSZ,THALASSA DOXA,9667174,Liberia,2014,D5QZ4
AWE3,QMW,THALASSA ELPIDA,9665621,Liberia,2014,5LBY2
AWE3,QSP,THALASSA MANA,9667150,Liberia,2014,D5QY9
AWE3,QJI,THALASSA PATRIS,9665607,Liberia,2013,5LBX9
AWE3,QSQ,THALASSA TYHI,9667162,Liberia,2014,D5QZ3
AWE3,S3Z,THESEUS,9728954,Malta,2016,9HA4385
AWE3,S2D,TITAN,9728928,Malta,2015,9HA4287
AWE3,127,TO BE ADVISED (ME1),9999996,Hong Kong,0,xxxxx
AWE3,TB4,TO BE ADVISED 4,999994,Malaysia,0, 
AWE3,182,TO BE ADVISED AWE3,9999996, ,0,xxxxx
AWE3,NH5,TOKYO TRIUMPH,9737474,Singapore,2017,9V3477
AWE3,NH3,TOLEDO TRIUMPH,9737486,Panama,2017,3EIU7
AWE3,S1D,TRITON,9728916,Malta,2015,9HA4272
AWE3,AGF,UNI-ACTIVE,9130547,Taiwan,0,BKNR
AWE3,SH7,UNI-PROBITY,9202235,Taiwan,2001,BKHB
AWE3,QCM,VALUE,9628166,Malta,2013,9HA3355
AWE3,S20,VICTORIA BRIDGE,99999996,Panama,2005,3ECG9
AWE3,SRM,VIRGINIA BRIDGE,99999996,Panama,2004,HOKP
AWE3,S28,WESER BRIDGE,99999996,Antigua and Barbuda,1998, 
AWE3,SIP,WESTEREMS,9127540,Liberia,1997,ELZK4
AWE3,SJX,YM EAST,9062087,Taiwan,1995,BLIO
AWE3,SJQ,YM HAMBURG,9157648,United Kingdom,1997,MBZR3
AWE3,SJT,YM KAOHSIUNG,9143166,United Kingdom,1998,MCGF6
AWE3,SFV,YM MOJI,9084035,Liberia,1994,A8CT8
AWE3,SV0,YM NEW YORK,9213284,Antigua and Barbuda,2000,V2OB8
AWE3,SJW,YM NORTH,9001215,Taiwan,1995,BLIR
AWE3,SKQ,YM PROSPERITY,8501440,Liberia,1988,A8BW7
AWE3,SJY,YM SOUTH,9001227,Taiwan,1995,BLIQ
AWE3,SFW,YM TACOMA,99999996,Liberia,1989, 
AWE3,SJV,YM WEST,9001239,Liberia,1995,BLIP
AWE3,SV2,YM WILMINGTON,9999996,Antigua and Barbuda, ,V2MK
AWE3,SBL,YM YANTIAN,99999996,Cyprus,1989,P3FT7
AWE3,SIT,YM ZENITH,99999996,Taiwan,1996,BDED
GME,TMF,ANTHEA Y,9710244,Liberia,2015,D5IS7
GME,CAM,COSCO AUCKLAND,9484261,Hong Kong,2012,VRKF8
GME,CBV,COSCO BOSTON,9335173,Panama,2007,3ELF2
GME,CAR,COSCO GENOA,9484326,Hong Kong,2012,VRKT3
GME,CAU,COSCO ISTANBUL,9484340,Hong Kong,2012,VRKY2
GME,T91,COSCO JAPAN,9448748,Hong Kong,2010,VRFX5
GME,CAV,COSCO JEDDAH,9484352,Hong Kong,2012,VRKX9
GME,T95,COSCO MALAYSIA,9448774,Hong Kong,2010,VRGV9
GME,T72,COSCO NAGOYA,9380271,Panama,2008,3ESJ8
GME,T83,COSCO PHILIPPINES,9448762,Hong Kong,2010,VRGM7
GME,CFA,COSCO PIRAEUS,9484364,Hong Kong,2013,VRLD7
GME,T93,COSCO PRINCE RUPERT,9448803,Hong Kong,2011,VRID6
GME,CFB,COSCO SANTOS,9484376,Hong Kong,2013,VRLO5
GME,TAA,COSCO THAILAND,9448798,Hong Kong,2010,VRHM2
GME,CFD,COSCO VALENCIA,9484390,Hong Kong,2013,VRLY7
GME,CFE,COSCO VENICE,9484405,Hong Kong,2013,VRME4
GME,T92,COSCO VIETNAM,9448815,Hong Kong,2010,VRID5
GME,Q39,DIAPOROS,9222302,Liberia,2001,A8VP5
GME,SF3,FOLEGANDROS,9247560,Liberia,2001,A8VC7
GME,Q5P,GOTTFRIED SCHULTE,9328493,Hong Kong,2006,VRCF5
GME,QH7,NORTHERN FAITH,9064877 ,Liberia,1994,D5BC2
GME,NJ7,OOCL GENOA,9613587,Hong Kong,2015,VROK9
GME,NJ8,OOCL HO CHI MINH CITY,9613599,Hong Kong,2015,VROK8
GME,NK5,OOCL LONDON,9417268,Hong Kong,2010,VRGO2
GME,QBQ,OOCL SOUTHAMPTON,9310240,Hong Kong,2007,VRCU7
GME,NK2,OOCL UTAH,9486087,Hong Kong,2015,VRNR5
GME,QA4,OOCL WASHINGTON,9417256,Hong Kong,2010,VRFU9
GME,TAZ,SC ROTTERDAM,9224348,Marshall Islands, ,11111
GME,SWP,SEAMAX WESTPORT,9302645,Marshall Islands,2006,V7IK7
GME,QB3,XIN DA YANG ZHOU,9337949,China,2009,BPKE
GME,R27,XIN FEI ZHOU,9337937,China,2008,BPKD
GME,RXP,XIN MEI ZHOU,9337925,China,2008,BPKC
GME,RZW,XIN NAN SHA,9310056,China,2005,BPBT
GME,RLN,XIN RI ZHAO,9312561,China,2005,BPBU
GME,Q53,XIN WEI HAI,9312573,China,2006,BPBV
GME,QSW,XIN YING KOU,9312585,China,2006,BPBX
GME,RIJ,XIN ZHAN JIANG,9378814,China,2006,BPBW
GME,M44,ZHONG GU JIANG SU,9400148,China,0,BQTM
CEN,CIG,BAI YUN HE,9203473,China,2000,BOMX
CEN,T40,BEIJING,9308508,Malta,2006,9HA4041
CEN,CCH,COSCO AFRICA,9345439,Panama,2008,3ERX3
CEN,CCF,COSCO AMERICA,9345427,Panama,2008,3EPH4
CEN,CBZ,COSCO ASIA,9345403,Panama,2007,3ELQ8
CEN,T29,COSCO BRISBANE,9312432,Liberia,2005,A8GT6
CEN,CCU,COSCO DENMARK,9516478,Hong Kong,2014,VRNP8
CEN,TAJ,COSCO DEVELOPMENT,9472139,Hong Kong,2011,VRIZ9
CEN,CCQ,COSCO ENGLAND,9516428,Hong Kong,2013,VRML8
CEN,CCE,COSCO EUROPE,9345415,Panama,2008,3EOC5
CEN,TAP,COSCO EXCELLENCE,9472189,Hong Kong,2012,VRJT8
CEN,TAO,COSCO FAITH,9472141,Hong Kong,2012,VRJL6
CEN,TAR,COSCO FORTUNE,9472127,Hong Kong,2011,VRKE9
CEN,CCP,COSCO FRANCE,9516416,Hong Kong,2013,VRMC2
CEN,TAG,COSCO GLORY,9466245,Hong Kong,2011,VRIR7
CEN,TAI,COSCO HARMONY,9472177,Hong Kong,2011,VRJA4
CEN,TAQ,COSCO HOPE,9472165,Hong Kong,2012,VRKF2
CEN,CCR,COSCO ITALY,9516454,Hong Kong,2014,VRNE4
CEN,CCL,COSCO KAOHSIUNG,9355563,Hong Kong,2008,VREM3
CEN,CCN,COSCO NETHERLANDS,9516430,Hong Kong,2013,VRMR5
CEN,CCG,COSCO OCEANIA,9334923,Hong Kong,2008,VRDQ5
CEN,CCI,COSCO PACIFIC,9355551,Hong Kong,2008,VREC4
CEN,T83,COSCO PHILIPPINES,9448762,Hong Kong,2010,VRGM7
CEN,CCT,COSCO PORTUGAL,9516466,Hong Kong,2014,VRNI6
CEN,TAH,COSCO PRIDE,9472153,Hong Kong,2011,VRIV3
CEN,CBN,COSCO QINGDAO,99999996,Panama,1997,11111
CEN,CJI,COSCO SHIPPING ROSE,9785809,Hong Kong,2018,VRRZ9
CEN,CCS,COSCO SPAIN,9516442,Hong Kong,2014,VRMX2
CEN,T27,COSCO SYDNEY,9305001,Marshall Islands,2004,V7JM8
CEN,CCK,COSCO TAICANG,9355575,Hong Kong,2009,VREV9
CEN,CBR,COSCO VANCOUVER,99999996,Liberia,2004,A8EO8
CEN,T38,COSCO YANTIAN,9999556,Malta,2006,1234567
CEN,HCA,CSCL AUTUMN,9645891,Hong Kong,2014,VRNA7
CEN,HCB,CSCL BOHAI SEA,9645889,Hong Kong,2014,VRNG8
CEN,QWR,CSCL EAST CHINA SEA,9645918,Hong Kong,2013,VRNM3
CEN,HCN,CSCL SOUTH CHINA SEA,9645920,Hong Kong,2014,VRNT8
CEN,HCS,CSCL SPRING,9645853,Hong Kong,2014,VRMT6
CEN,HCU,CSCL SUMMER,9645865,Hong Kong,2013,VRMZ7
CEN,HCW,CSCL WINTER,9645877,Hong Kong,2014,VRNA3
CEN,HCY,CSCL YELLOW SEA,9645906,Hong Kong,2014,VRNG9
CEN,T60,E.R. PERTH,9152868,Liberia,1998,A8AL6
CEN,SS3,HANJIN GENEVA,9215646,Germany,2000,DHZQ
CEN,RGU,HANJIN MUNDRA,9139490,Germany,1997,DQVH
CEN,SS5,HANJIN OTTAWA,9200718,Germany,2000,DANM
CEN,CIB,HONOR RIVER,8901389,Panama,1989,3EKU8
CEN,CBE,JINHE,99999996,Panama,1997,3FQX7
CEN,CGF,MAPLE RIVER,8026074,Panama,1981,3FQO3
CEN,T85,NYK CANOPUS,9152296,Panama,1998,3FNV8
CEN,CGG,RIVER CRISTAL,8026086,Panama,1981,3FQS3
CEN,CIA,SKY RIVER,8320793,Panama,1984,3FJO9
CEN,NTY,SWANSEA,9629469,Liberia,2014,D5FD2
CEN,RT8,XIN CHONG QING,9262118,China,2003,BPBH
CEN,QB3,XIN DA YANG ZHOU,9337949,China,2009,BPKE
CEN,RZW,XIN NAN SHA,9310056,China,2005,BPBT
CEN,RFF,XIN NAN TONG,9262132,China,2003,BPBJ
CEN,RZD,XIN TAI CANG,9320465,China,2008,BPNA
CEN,RXY,XIN YANG ZHOU,9262120,China,2004,BPBI
SEA,NM2,APL ESPLANADE,9632038,Singapore,2013,S6LT4
SEA,T40,BEIJING,9308508,Malta,2006,9HA4041
SEA,QZS,CMA CGM LYRA,9410806,Malta,2011,9HA4972
SEA,S7A,CMA CGM NEW JERSEY,9351141,Malta,2008,9HA4998
SEA,CCM,COSCO BELGIUM,9516404,Hong Kong,2013,VRLT8
SEA,T29,COSCO BRISBANE,9312432,Liberia,2005,A8GT6
SEA,CCQ,COSCO ENGLAND,9516428,Hong Kong,2013,VRML8
SEA,CCE,COSCO EUROPE,9345415,Panama,2008,3EOC5
SEA,CCP,COSCO FRANCE,9516416,Hong Kong,2013,VRMC2
SEA,CBL,COSCO HAMBURG,9221085,United Kingdom,2001,2BOX9
SEA,T41,COSCO HELLAS,9308510,Malta,2006,9HA4040
SEA,CAU,COSCO ISTANBUL,9484340,Hong Kong,2012,VRKY2
SEA,CCR,COSCO ITALY,9516454,Hong Kong,2014,VRNE4
SEA,T91,COSCO JAPAN,9448748,Hong Kong,2010,VRFX5
SEA,CCN,COSCO NETHERLANDS,9516430,Hong Kong,2013,VRMR5
SEA,T42,COSCO PANAMA,99999996,Liberia,2005, 
SEA,CCT,COSCO PORTUGAL,9516466,Hong Kong,2014,VRNI6
SEA,T93,COSCO PRINCE RUPERT,9448803,Hong Kong,2011,VRID6
SEA,CBN,COSCO QINGDAO,99999996,Panama,1997,11111
SEA,CJC,COSCO SHIPPING ALPS,9757864,Hong Kong,2018,VRRJ2
SEA,CJE,COSCO SHIPPING ANDES,9757888,Hong Kong,2018,VRSA2
SEA,CNB,COSCO SHIPPING AQUARIUS,9789623,Hong Kong,2019,VRSO5
SEA,CJD,COSCO SHIPPING DENALI,9757876,Hong Kong,2018,VRRT3
SEA,CJA,COSCO SHIPPING HIMALAYAS,9757840,Hong Kong,2017,VRQX8
SEA,CJG,COSCO SHIPPING JASMINE,9785768,Hong Kong,2018,VRRY2
SEA,CJF,COSCO SHIPPING PEONY,9785744,Hong Kong,2018,VRRU6
SEA,CJI,COSCO SHIPPING ROSE,9785809,Hong Kong,2018,VRRZ9
SEA,CCS,COSCO SPAIN,9516442,Hong Kong,2014,VRMX2
SEA,T27,COSCO SYDNEY,9305001,Marshall Islands,2004,V7JM8
SEA,CCK,COSCO TAICANG,9355575,Hong Kong,2009,VREV9
SEA,TAA,COSCO THAILAND,9448798,Hong Kong,2010,VRHM2
SEA,CBT,COSCO TIANJIN,3000000,Panama,2005,3EBC8
SEA,CBR,COSCO VANCOUVER,99999996,Liberia,2004,A8EO8
SEA,CFE,COSCO VENICE,9484405,Hong Kong,2013,VRME4
SEA,HCB,CSCL BOHAI SEA,9645889,Hong Kong,2014,VRNG8
SEA,QWR,CSCL EAST CHINA SEA,9645918,Hong Kong,2013,VRNM3
SEA,HCN,CSCL SOUTH CHINA SEA,9645920,Hong Kong,2014,VRNT8
SEA,HCS,CSCL SPRING,9645853,Hong Kong,2014,VRMT6
SEA,HCU,CSCL SUMMER,9645865,Hong Kong,2013,VRMZ7
SEA,HCY,CSCL YELLOW SEA,9645906,Hong Kong,2014,VRNG9
SEA,T60,E.R. PERTH,9152868,Liberia,1998,A8AL6
SEA,N84,E.R. TEXAS,9318058,Liberia,2006,A8IE9
SEA,R5P,HAMMONIA AMERICA,9622019,Liberia,2014,D5GK2
SEA,SS3,HANJIN GENEVA,9215646,Germany,2000,DHZQ
SEA,SS5,HANJIN OTTAWA,9200718,Germany,2000,DANM
SEA,CBE,JINHE,99999996,Panama,1997,3FQX7
SEA,S7U,JUDITH SCHULTE,9605152,Hong Kong,2013,VRME8
SEA,S6I,KOTA MANZANILLO,9305465,Liberia,2005,D5OU3
SEA,N8K,KOTA PAHLAWAN,9786712,Singapore,2017,9V5293
SEA,N7K,KOTA PANJANG,9786724,Singapore,0,9V5294
SEA,N6X,KOTA PERDANA,9793911,Hong Kong,2017,VRRQ7
SEA,AL6,KOTA PERWIRA,9999996,Panama,2000,VRSB3
SEA,AF0,KOTA PETANI,9793947,Hong Kong,2018,VRSB4
SEA,N8W,KURE,9085522,Liberia,1996,D5MA7
SEA,TBQ,MOL PRIORITY,9999999,Panama,2002,HOFD
SEA,AM0,NAVARINO,9400289,Hong Kong,2010,VRQD6
SEA,RI9,NAVIOS SUMMER,9308003,Marshall Islands,2006,V7JK8
SEA,R1Z,NORFOLK,9440813,Liberia,0,A8VE3
SEA,S3M,NORTHERN JULIE,9294989,Germany,2005,DNDD
SEA,SSW,OOCL ANTWERP,9999996,Panama,2006,3EFS3
SEA,RCC,OOCL BANGKOK,9627978,Hong Kong,2013,VRME6
SEA,NK5,OOCL LONDON,9417268,Hong Kong,2010,VRGO2
SEA,QLK,OOCL NEW YORK,9198109,Hong Kong,1999,VRJS2
SEA,AT8,SEASPAN FALCON,9793909,Hong Kong,2018,VRRN8
SEA,APT,SEASPAN OSPREY,9786736,Singapore,2017,VRTG6
SEA,Q5I,SINO BRIDGE,9292175,Panama,2004,HOKN
SEA,RSC,SPIRIT OF MELBOURNE,9362413,Singapore,2007,9V2500
SEA,130,TBC,999959,Hong Kong,0,xxxxx
SEA,131,TBN21,xxxxx,Hong Kong,0,xxxxx
SEA,132,TBN22(AWE1),9999996,Hong Kong,0,XXXXX
SEA,NAE,TEXAS TRADER,9295165,Malta,2005,9HA4035
SEA,RBE,VANCOUVER,9363364,Cyprus,2007,C4ZL2
SEA,ARV,WAN HAI 503,9294862,Singapore,2004,S6AV2
SEA,S4E,WAN HAI 801,9466972,Portugal,2009,CQIQ6
SEA,NIX,WAN HAI 805,9793935,Hong Kong,2018,VRSB3
SEA,CIK,XIANG YUN HE,9223746,Malta,1999,9HVH7
SEA,QB3,XIN DA YANG ZHOU,9337949,China,2009,BPKE
SEA,R27,XIN FEI ZHOU,9337937,China,2008,BPKD
SEA,RXP,XIN MEI ZHOU,9337925,China,2008,BPKC
SEA,RLN,XIN RI ZHAO,9312561,China,2005,BPBU
SEA,Q53,XIN WEI HAI,9312573,China,2006,BPBV
SEA,QSW,XIN YING KOU,9312585,China,2006,BPBX
SEA,RDV,YM UNIFORM,9337482,Liberia,2009,A8OR8
SEA,Q88,ZHONG HONG 8,99999996,China,0,BVCC8
SEA,N1W,ZIM BALTIMORE,9395953,Liberia,2010,A8UE8
SEA,T35,ZIM SHANGHAI,9305570,Malta,2006,9HA4043
MD1,SF4,CHISWICK BRIDGE,9224544,Panama,2001,H9TD
MD1,CCE,COSCO EUROPE,9345415,Panama,2008,3EOC5
MD1,T42,COSCO PANAMA,99999996,Liberia,2005, 
MD1,CBN,COSCO QINGDAO,99999996,Panama,1997,11111
MD1,SRV,HANJIN BUDAPEST,9312937,Panama,2006,3EGJ5
MD1,RTI,HANJIN CHINA,9408865,Panama,2011,3EZD6
MD1,QTA,HANJIN DALIAN,9999996,Panama,2011,3FOX2
MD1,RSZ,HANJIN GERMANY,9999996,Greece,2011,XXXXXXXXX
MD1,SN9,HANJIN HELSINKI,9235098,Germany,2002,DPUW
MD1,QQW,HANJIN JUNGIL,9630377,China,2013,VRNA9
MD1,ST1,HANJIN LONDON,9111383,Panama,1996,3FPD8
MD1,SMU,HANJIN MIAMI,9290476,Germany,2005,DDZE2
MD1,QQY,HANJIN NAMU,9666666,China,2014,XXX1XX
MD1,RUC,HANJIN UNITED KINGDOM,9406738,Panama,2010,HOMK
MD1,CBE,JINHE,99999996,Panama,1997,3FQX7
MD1,S1I,LESOTHO,9162485,Liberia, ,A8VO8
MD1,S8G,MAERSK SENANG,9315240,Singapore, ,S6CH5
MD1,S5H,MAERSK SENTOSA,9315202,Singapore,2007,WSEP
MD1,RM9,SAO PAULO,9350147,Panama,2008,3EOL6
MD1,SFM,YM GREAT,9999996,Marshall Islands,2004,XXXYY
HPSX,SOV,ALICE,9999999,Antigua and Barbuda,2005,V2CK6
HPSX,RTY,ARISTOMENIS,9408841,Liberia,2011,D5OA5
HPSX,QZT,CMA CGM TUTICORIN,9630420,Hong Kong,2015,VRNY5
HPSX,RUA,CYPRESS,9461477,Liberia,2011,D5NZ3
HPSX,QQZ,HANJIN AMI,9999996,Hong Kong,2014,XXXXX
HPSX,SU7,HANJIN BARCELONA,99999993,Panama, , 
HPSX,SRV,HANJIN BUDAPEST,9312937,Panama,2006,3EGJ5
HPSX,SL8,HANJIN CAIRO,99999996,Germany,2001, 
HPSX,RTI,HANJIN CHINA,9408865,Panama,2011,3EZD6
HPSX,SU8,HANJIN COLOMBO,9082960,Liberia,1994,A8JT9
HPSX,SMX,HANJIN DALLAS,9999996,Germany,2005,DDZA2
HPSX,SD3,HANJIN ELIZABETH,99999996,Panama, , 
HPSX,RSZ,HANJIN GERMANY,9999996,Greece,2011,XXXXXXXXX
HPSX,HIJ,HANJIN GREECE,9484948,Liberia,2011,AcYC3
HPSX,SN7,HANJIN HAMBURG,9999996,Panama,2010,XXXXX2
HPSX,SN9,HANJIN HELSINKI,9235098,Germany,2002,DPUW
HPSX,RMB,HANJIN HOCHIMINH,9350159,Panama,2007,3EPO6
HPSX,QCX,HANJIN INDIGO,9624275,Panama,2012,3FGH2
HPSX,SKP,HANJIN IRENE,9021693,Panama, ,H3QD
HPSX,QQW,HANJIN JUNGIL,9630377,China,2013,VRNA9
HPSX,SG8,HANJIN LOS ANGELES,9128130,South Korea,1997,D7OA
HPSX,SH2,HANJIN MARSEILLES,9015541,South Korea,1992,DSNX9
HPSX,SMU,HANJIN MIAMI,9290476,Germany,2005,DDZE2
HPSX,SL7,HANJIN NAGOYA,99999996,Panama,1998,HOET
HPSX,SS4,HANJIN OSLO,9161778,Panama,1998,3FXC6
HPSX,SS5,HANJIN OTTAWA,9200718,Germany,2000,DANM
HPSX,SL5,HANJIN PARIS,9128128,South Korea,1997,D7NX
HPSX,SG3,HANJIN PRAHA,9232072,Liberia,2001,A8CP5
HPSX,SL4,HANJIN TAIPEI,9231755,Germany,2002,DFHA
HPSX,SU6,HANJIN TOKYO,99999999,Panama, , 
HPSX,RUC,HANJIN UNITED KINGDOM,9406738,Panama,2010,HOMK
HPSX,SY0,HANJIN VANCOUVER,8820822,Cyprus,1990,P3BS8
HPSX,RVM,HANJIN VERACRUZ,9515606,Panama, ,3FCN3
HPSX,SS9,HANJIN WASHINGTON,9111395,Panama,1996,3FPG
HPSX,SH3,HANJIN WILMINGTON,9142473,Panama,1997,3FTD
HPSX,RTZ,KOI,9461489,Liberia,2011,D5NZ4
HPSX,RMM,LOTUS A,9461465,Liberia,2010,D5NZ2
HPSX,R7S,MAERSK KARUN,9624299,Panama,2014,H3NI
HPSX,RUB,NAVIOS CONSTELLATION,9408877,Liberia,2011,D5NX3
HPSX,ROI,NAVIOS UNISON,9408853,Liberia,2010,D5OA4
HPSX,SG6,PHILADELPHIA,9232101,Liberia,2002,A8CN8
HPSX,SMW,PRESIDENT KENNEDY,9295218,Portugal,2005,CQII6
HPSX,SM8,PUSAN,9139488,Germany,1997,DQVG
HPSX,SMT,SEAMAX NORWALK,9290464,Marshall Islands,2005,V7VT5
HPSX,QPM,SEASPAN GANGES,9630365,China,2013,VRMV8
HPSX,SRW,SM YANTIAN,9312949,Panama,2006,3EHD2
HPSX,SC9,ZIM CHARLESTON,9461506,Marshall Islands,2010,VRUC3
PSW1,QDG,ALS KRONOS,9327786,Singapore,2006,9VJJ9
PSW1,S81,BALTIC WEST,9409041,Marshall Islands,2009,V7A2515
PSW1,QM9,BEAR MOUNTAIN BRIDGE,9463293,Panama,2011,3FBQ5
PSW1,SE6,CHICAGO BRIDGE,9247558,Panama,2001,H9NR
PSW1,SF4,CHISWICK BRIDGE,9224544,Panama,2001,H9TD
PSW1,QET,CMA CGM VERDI,9331165,Liberia,2007,D5JQ7
PSW1,S16,GEORGE WASHINGTON BRIDGE,9302073,Panama,2005,3EES2
PSW1,SC3,GOLDEN GATE BRIDGE,9999999,Panama,2001,H9HU
PSW1,SRL,GREENWICH BRIDGE,9302085,Panama,2006,3EEX5
PSW1,SS1,KOTA LIMA,9267651,Liberia,2002,D5JI9
PSW1,SD8,LIONS GATE BRIDGE,9999999,Panama,2001,H9LV
PSW1,QDF,LONG BEACH TRADER,9327803,Liberia,2007,5LDZ2
PSW1,SQ5,SHANGHAI BRIDGE,999992,Panama,2002,HOJA
PSW1,SI6,TSING MA BRIDGE,9230309,Panama,2002,H9YF
PSW1,SKC,VERRAZANO BRIDGE,9999999,Panama,2004,HOKN1
PSW1,SI8,XXXXXX,11,Panama,2002,H9YP
PSW1,SHJ,YM BREMEN,9999996,Panama,2001, 
YPSW,SE6,CHICAGO BRIDGE,9247558,Panama,2001,H9NR
YPSW,CCH,COSCO AFRICA,9345439,Panama,2008,3ERX3
YPSW,T91,COSCO JAPAN,9448748,Hong Kong,2010,VRFX5
YPSW,T95,COSCO MALAYSIA,9448774,Hong Kong,2010,VRGV9
YPSW,TAA,COSCO THAILAND,9448798,Hong Kong,2010,VRHM2
YPSW,S36,HOPE,99999996,Cyprus,1997, 
YPSW,ROX,KANWAY GLOBAL,9167461,Taiwan,1998,3FPJ8
YPSW,S97,MING BAMBOO,9999999,Taiwan,2001, 
YPSW,S84,MING COSMOS,9999999,Panama,2001, 
YPSW,S86,MING CYPRESS,9999999,Taiwan,2001,BLIW
YPSW,S04,MING EAST,99999996,Taiwan,1995, 
YPSW,SA7,MING GREEN,99999996,Liberia,2001, 
YPSW,S07,MING NORTH,99999996,Liberia,1995, 
YPSW,S82,MING ORCHID,9999996,Panama,2000, 
YPSW,S72,MING PLUM,9999999,Panama,2000, 
YPSW,S06,MING SOUTH,99999996,Liberia,1995, 
YPSW,S05,MING WEST,99999996,Liberia,1995, 
YPSW,S08,MING ZENITH,99999996,Liberia,1996, 
YPSW,RBI,MSC UBERTY,9337444,Liberia,2008,A8OR4
YPSW,QYE,PRIORITY,9250995,Malta,2002,9HA3802
YPSW,SWP,SEAMAX WESTPORT,9302645,Marshall Islands,2006,V7IK7
YPSW,SQ5,SHANGHAI BRIDGE,999992,Panama,2002,HOJA
YPSW,SIW,YM AMERICA,8807739,Liberia, ,BDEB
YPSW,RIF,YM ANTWERP,9443580,Hong Kong,2008,VRET5
YPSW,SIU,YM ASIA,8807727,Liberia,1991,BDEA
YPSW,SJX,YM EAST,9062087,Taiwan,1995,BLIO
YPSW,SIV,YM EUROPE,8807741,Liberia,1992,BDEC
YPSW,SFM,YM GREAT,9999996,Marshall Islands,2004,XXXYY
YPSW,QK2,YM MASCULINITY,9485007,Liberia,2012,A8ZD2
YPSW,QJZ,YM MODESTY,9664885,Liberia,2013,D5FE7
YPSW,RTW,YM MUTUALITY,9455870,Liberia,2011,A8XY5
YPSW,SJW,YM NORTH,9001215,Taiwan,1995,BLIR
YPSW,SRZ,YM PINE,9203631,Liberia,2001,A8HD3
YPSW,SKQ,YM PROSPERITY,8501440,Liberia,1988,A8BW7
YPSW,SJY,YM SOUTH,9001227,Taiwan,1995,BLIQ
YPSW,R07,YM TAICHUNG,9999996,Marshall Islands,2005,XXXXX
YPSW,QM5,YM UBIQUITY,9462706,Taiwan,2012,BLHM
YPSW,Q18,YM UNANIMITY,9462718,Taiwan,2012,BLHL
YPSW,QK5,YM UNIFORMITY,9462691,Liberia,2012,BLHQ
YPSW,SWQ,YM UNISON,9302633,Liberia,2006,V7hu7
YPSW,Q20,YM UPSURGENCE,9462720,Taiwan,2012,BLHJ
YPSW,RBH,YM UTILITY,9337470,Liberia,2009,A8OR7
YPSW,SFL,YM WEALTH,9278088,Liberia,2003,A8EI4
YPSW,SJV,YM WEST,9001239,Liberia,1995,BLIP
YPSW,SV2,YM WILMINGTON,9999996,Antigua and Barbuda, ,V2MK
YPSW,SBL,YM YANTIAN,99999996,Cyprus,1989,P3FT7
YPSW,SIT,YM ZENITH,99999996,Taiwan,1996,BDED
JPSW,RZJ,BAI CHAY BRIDGE,9463346,Panama,2011,3FAD8
JPSW,QP2,BALTIC NORTH,9463310,Panama,2011,3FSZ4
JPSW,RPN,BANGKOK BRIDGE,9463279,Panama,2010,3FTZ8
JPSW,S09,BAY BRIDGE,9463267,Panama,2010,3FCS5
JPSW,QM9,BEAR MOUNTAIN BRIDGE,9463293,Panama,2011,3FBQ5
JPSW,SVO,CONTI CONQUEST,9293818,Portugal,2005,CQIF4
JPSW,QJ7,HELSINKI BRIDGE,9588081,Panama,2012,3FIW4
JPSW,QQS,MOL GLIDE,9535163,Hong Kong,2011,VRJF2
JPSW,NHU,NYK OCEANUS,9312975,Panama,0,3EMR8
JPSW,NIA,NYK ORION,9312999,Panama,1999,3EPU6
JPSW,NHT,NYK VEGA,9312781,Panama,0,3EIJ5
JPSW,NHZ,NYK VENUS,9312793,Panama,0,3EJG5
JPSW,NHW,NYK VESTA,9312808,Panama,0,3EJI4
JPSW,NHV,NYK VIRGO,9312810,Singapore,0,9V5456
JPSW,NOP,ONE ALTAIR,9468308,Panama,2010,3FWO7
JPSW,RIL,ONE HAMBURG,9395159,Panama,2009,3FVW2
JPSW,RDW,ONE HAMMERSMITH,9395147,Panama,2009,3FQE8
JPSW,SWR,ONE HANNOVER,9302138,Panama,2006,3EIC8
JPSW,QBK,ONE HANOI,9588093,Panama,2013,3FHS3
JPSW,SWS,ONE HARBOUR,9302152,Panama,2006,3EIQ5
JPSW,S17,ONE HENRY HUDSON,9302176,Panama,2008,3ETK4
JPSW,RJF,ONE HONG KONG,9395161,Singapore,2009,3FKN5
JPSW,QD4,ONE HONOLULU,9588079,Panama,2011,3EUQ8
JPSW,QK6,ONE HOUSTON,9566382,Panama,2012,3FLC7
JPSW,SWX,ONE HUMBER,9302140,Panama,2006,3EHZ5
JPSW,NHX,ONE OLYMPUS,9312987,Singapore,0,9VPQ7
JPSW,NHY,ONE ORPHEUS,9313008,Singapore,2008,9V5999
